index,Achnanthes;spp.,Actinoptychus;spp.,Asterionella;glacialis,Asterionella;japonica,Asterionella;spp.,Atecados;XXX,Centrica;XXX,Cerataulina;pelagica,Cerataulina;spp.,Ceratium;furca,Ceratium;fusus,Ceratium;spp.,Chaetoceros;convolutus,Chaetoceros;curvisetus,Chaetoceros;debilis,Chaetoceros;socialis,Chaetoceros;spp.,Cianoficea;XXX,Ciliados;spp.,Cistos;XXX,Cloroficea;coccoide,Cocconeis;spp.,Cochlodinium;spp.,Corethron;hystrix,Corethron;spp.,Coscinodiscus;spp.,Cylindrotheca;closterium,Detonula;pumila,Diatomea;XXX,Dictyocha;speculum,Dinophysis;acuminata,Dinophysis;spp.,Diploneis;spp.,Ditylum;brightwellii,Ditylum;spp.,Ebria;XXX,Eucampia;cornuta,Eucampia;spp.,Euglenophyta;XXX,Fitoflagelado;XXX,Flagelado;XXX,Fragilaria;spp.,Grammatophora;marina,Grammatophora;spp.,Guinardia;delicatula,Guinardia;spp.,Gymnodinium;spp.,Gyrodinium;spp.,Gyrosigma;spp.,Heterocapsa;spp.,Lauderia;borialis,Lauderia;spp.,Lepidodinium;aff.chlorophorum,Leptocylindrus;danicus,Leptocylindrus;minimus,Lichmophora;abbreviata,Lichmophora;spp.,Melosira;spp.,Mesodinium;rubrum,Nanoplancton;spp.,Navicula;spp.,Nitzschia;australis,Nitzschia;longissima,Nitzschia;spp.,Odontella;aurita,Odontella;longicruris,Odontella;spp.,Paralia;spp.,Paralia;sulcata,Pellet Fec.Zoo.;spp.,Pennadas;XXX,Pleurosigma;spp.,Polykrikos;spp.,Prorocentrum;spp.,Protoperidinium;spp.,Protozoos;spp.,Pseudo-Nitzschia;seriata,Pseudo-Nitzschia;delicatissima,Pseudo-Nitzschia;spp.,Rhizosolenia;aff.setigera,Rhizosolenia;delicatula,Rhizosolenia;fragilissima,Rhizosolenia;spp.,Rhizosolenia;stolterforthii,Scrippsiella;spp.,Skeletonema;costatum,Skeletonema;spp.,Stephanopyxis;spp.,Stephanopyxis;turris,Tecados;XXX,Thalassionema;nitzschioides,Thalassionema;spp.,Thalassiosira;rotula,Thalassiosira;spp.,Thalassiosira;subtilis,Thalassiotrix;frauenfeldii,Thalassiotrix;spp.,Tintinidos;spp.,Torodinium;spp.
2007/10/07,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,-0.333798194,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,-0.174510259,0.409975376,-0.237593927,-0.218001746,-0.170086079,-0.235926842,-0.340060754,-0.214293457,-0.155748504,-0.088868321,-0.178347691,-0.195397044,-0.132023669,-0.194382489,-0.231859742,-0.060276398,0.182848089,-0.117683671,-0.237343458,-0.138204312,-0.126895569,-0.127080841,-0.095800478,-0.357408098,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.132713078,-0.146294863,-0.121793854,0.464644275,-0.12619813,-0.19553799,-0.488353547,0.730956435,-0.10921869,-0.159569877,-0.173531496,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,-0.469813347,3.25369378,-0.112747985,-0.122939669,-0.178535857,-0.124836404,-0.279157922,-0.09729191,-0.134446813,-0.190354029,-0.183378896,-0.239772853,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.45707922,-0.20793647,-0.134967248,-0.072878926,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2007/10/21,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,-0.311627746,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,-0.174510259,-0.267696748,-0.237593927,-0.218001746,-0.170086079,-0.235926842,-0.340060754,-0.214293457,-0.155748504,-0.088868321,-0.178347691,-0.195397044,-0.090297168,0.046382498,-0.231859742,-0.060276398,-0.10952661,-0.117683671,0.120774773,-0.138204312,-0.126895569,-0.127080841,-0.095800478,-0.033794054,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.127265153,-0.145126578,-0.121793854,0.222172101,-0.12619813,-0.19553799,-0.488353547,-0.274553203,-0.10921869,-0.159569877,-0.188049115,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,-0.469813347,-0.193196458,-0.225326282,-0.122939669,-0.178535857,-0.14416996,-0.279157922,-0.09729191,-0.134446813,-0.190354029,-0.183378896,-0.249964115,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.45707922,5.744865941,-0.134967248,-0.260788693,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2007/11/07,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,-0.257141052,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,-0.174510259,-0.267696748,-0.237593927,-0.218001746,-0.170086079,-0.235926842,-0.340060754,-0.214293457,-0.155748504,-0.088868321,-0.178347691,-0.195397044,-0.006844168,-0.194382489,-0.231859742,-0.060276398,0.182848089,-0.117683671,0.568422561,-0.138204312,-0.126895569,-0.127080841,-0.095800478,1.098855099,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.129989115,-0.144892921,-0.121793854,0.100936014,-0.12619813,-0.19553799,-0.488353547,0.32875258,-0.10921869,-0.159569877,-0.180790306,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,-0.469813347,1.185559637,-0.174154329,-0.122939669,-0.178535857,-0.14416996,-0.279157922,-0.09729191,0.015630954,-0.190354029,-0.183378896,-0.249964115,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.45707922,-0.20793647,-0.134967248,-0.370188214,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2007/11/21,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,0.816380164,-0.15866319,-0.109545124,0.805913134,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,6.647024287,-0.267696748,-0.237593927,-0.218001746,-0.170086079,-0.235926842,-0.340060754,-0.214293457,-0.155748504,-0.045033633,-0.178347691,-0.195397044,0.160061834,-0.079732495,-0.231859742,-0.060276398,0.143864796,-0.117683671,-0.058284343,-0.138204312,-0.126895569,-0.127080841,-0.011512678,-0.033794054,-0.190749795,-0.205364399,-0.082895467,-0.110582073,-0.068291644,-0.045546287,0.370320538,-0.121793854,0.949588623,-0.083433456,-0.19553799,-0.488353547,1.334262218,-0.10921869,-0.159569877,-0.144496257,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,0.933876814,2.33452305,0.900456679,-0.122939669,0.513459377,-0.14416996,0.720608929,-0.09729191,-0.134446813,-0.190354029,-0.183378896,-0.184287092,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.291719453,-0.20793647,-0.134967248,-0.347021257,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2007/12/07,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,2.584246092,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,-0.174510259,-0.267696748,-0.237593927,-0.202745665,-0.170086079,-0.235926842,-0.340060754,-0.214293457,-0.155748504,-0.088868321,-0.178347691,-0.195397044,-0.132023669,-0.194382489,-0.231859742,-0.060276398,0.153610619,-0.117683671,-0.103049122,-0.138204312,-0.126895569,-0.127080841,-0.095800478,-0.114697565,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.132713078,-0.101082253,-0.121793854,-0.262772247,-0.12619813,-0.19553799,-0.488353547,2.741975712,-0.10921869,-0.159569877,0.051491605,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,-0.469813347,-0.193196458,2.29745099,-0.122939669,-0.160639428,-0.14416996,-0.109386192,-0.09729191,-0.102287291,-0.190354029,-0.183378896,-0.249964115,-0.129789164,1.772984878,-0.079157353,-0.071834471,-0.374399337,-0.20793647,-0.134967248,-0.291034443,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2007/12/21,-0.082659443,-0.130485729,-0.165848098,8.890514446,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,2.096132475,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,0.570680925,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,-0.174510259,-0.267696748,-0.237593927,-0.195753294,-0.170086079,-0.235926842,-0.340060754,-0.214293457,-0.155748504,-0.077909649,-0.178347691,4.597487098,0.431284086,0.023452499,-0.231859742,-0.060276398,-0.187493196,-0.117683671,1.195129466,0.567715412,-0.126895569,-0.127080841,-0.095800478,-0.357408098,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.132713078,0.002310924,-0.121793854,0.100936014,-0.104815793,-0.19553799,-0.488353547,3.814519327,-0.10921869,-0.159569877,-0.084006176,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,0.465980094,0.496181589,-0.020638471,-0.122939669,-0.178535857,-0.137725442,0.701745404,-0.09729191,-0.134446813,1.059636016,-0.183378896,-0.24316994,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.45707922,-0.20793647,-0.134967248,-0.343160097,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2008/01/07,-0.082659443,-0.130485729,-0.165848098,1.178749611,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,5.007897377,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,1.764127406,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,-0.174510259,-0.267696748,-0.237593927,-0.214187725,-0.170086079,-0.235926842,1.545812607,-0.214293457,-0.155748504,-0.088868321,-0.178347691,-0.195397044,10.35175955,8.369972045,-0.231859742,-0.060276398,0.592172668,-0.117683671,-0.237343458,-0.138204312,-0.126895569,-0.127080841,-0.053656578,-0.357408098,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.132713078,-0.144542436,-0.121793854,-0.262772247,-0.12619813,-0.19553799,-0.488353547,2.138669929,-0.10921869,-0.159569877,0.036973985,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,0.232031734,3.598382803,0.777643993,-0.122939669,-0.178535857,-0.14416996,0.357486064,-0.09729191,-0.134446813,4.913771988,-0.183378896,-0.241471396,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.45707922,0.089703651,-0.134967248,-0.329646039,-0.132231389,-0.156198835,-0.128607861,14.44255015,-0.244087344
2008/01/21,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,1.513779495,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,0.893561558,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,-0.174510259,-0.267696748,-0.237593927,-0.194164119,0.82240011,-0.235926842,1.545812607,-0.214293457,-0.155748504,-0.072430313,0.503819962,0.574887908,1.260598281,4.896077234,-0.231859742,-0.060276398,-0.08028914,-0.117683671,-0.237343458,-0.138204312,-0.126895569,-0.127080841,-0.095800478,0.128012968,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.129989115,-0.092845847,-0.121793854,0.191863079,-0.12619813,-0.19553799,-0.488353547,1.459950923,-0.10921869,-0.159569877,-0.115461018,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,0.582954274,0.151492566,0.800671371,-0.122939669,-0.178535857,-0.095836071,-0.03157415,-0.028951018,-0.134446813,2.257543143,-0.183378896,-0.249964115,-0.129789164,-0.143366823,-0.079157353,-0.071834471,-0.45707922,-0.20793647,-0.134967248,-0.180991394,-0.132231389,-0.156198835,-0.128607861,1.652552982,-0.244087344
2008/02/07,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,1.640686862,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,-0.174510259,-0.267696748,-0.237593927,-0.120744231,-0.170086079,-0.235926842,5.31755933,-0.214293457,-0.155748504,-0.02311629,5.278993533,-0.195397044,9.193849167,4.689707245,-0.231859742,-0.060276398,0.475222788,-0.117683671,-0.237343458,-0.138204312,-0.126895569,-0.127080841,0.536358028,3.283249895,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,0.053878334,0.116569147,-0.121793854,-0.262772247,-0.12619813,-0.19553799,-0.488353547,1.283986737,-0.10921869,-0.159569877,-0.122719828,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,4.092179676,0.840870613,4.492727763,-0.122939669,-0.178535857,0.126499821,1.432707017,-0.09729191,-0.134446813,4.49710864,-0.183378896,-0.249964115,-0.129789164,-0.234621665,-0.079157353,-0.071834471,0.204359845,-0.20793647,-0.134967248,0.380807325,-0.132231389,-0.156198835,-0.128607861,3.479695435,-0.244087344
2008/02/21,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,-0.30486388,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,-0.174510259,0.184084668,-0.237593927,-0.209738035,0.160742651,-0.235926842,0.917188154,-0.214293457,-0.155748504,0.349478555,-0.178347691,0.146951824,19.64633751,10.65723942,-0.231859742,-0.060276398,0.104881503,-0.117683671,1.195129466,-0.138204312,-0.126895569,-0.127080841,0.016583256,0.775241055,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.100025531,-0.14045344,-0.121793854,2.283185579,-0.12619813,-0.19553799,-0.488353547,1.032609327,-0.099586094,-0.159569877,-0.163853083,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,0.029663453,-0.469813347,0.266388907,1.115378881,-0.122939669,-0.178535857,-0.066835737,1.909011035,-0.09729191,-0.134446813,0.990192125,-0.183378896,0.084082809,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.45707922,2.966891483,-0.134967248,0.577082938,-0.132231389,-0.156198835,-0.128607861,7.133980341,-0.244087344
2008/03/07,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,-0.294905967,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,-0.174510259,-0.267696748,-0.237593927,-0.196071129,-0.170086079,-0.235926842,-0.340060754,-0.214293457,-0.155748504,0.305643868,-0.178347691,0.318126257,-0.132023669,1.078232442,-0.231859742,-0.060276398,-0.13876408,-0.117683671,0.299833888,-0.138204312,-0.126895569,-0.127080841,0.030631223,0.613434033,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.132713078,-0.122812344,-0.121793854,0.100936014,-0.062051119,-0.19553799,-0.488353547,0.529854508,-0.10921869,-0.159569877,-0.173531496,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,1.986644435,-0.193196458,0.255690074,-0.122939669,-0.178535857,-0.14416996,2.479632681,-0.09729191,-0.134446813,-0.190354029,-0.183378896,0.055773748,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.45707922,-0.20793647,-0.134967248,1.212887216,-0.132231389,-0.156198835,-0.128607861,3.479695435,-0.244087344
2008/03/21,-0.082659443,-0.130485729,-0.165848098,0.142202929,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,-0.300655253,-0.139782736,-0.124788757,0.978321181,-0.197529694,-0.099590588,-0.083501058,-0.181840622,-0.174510259,-0.267696748,-0.237593927,-0.200075851,-0.170086079,-0.235926842,0.41428859,-0.214293457,-0.155748504,0.108387773,3.641791166,0.010012277,0.168407134,0.417848478,-0.231859742,-0.060276398,-0.10952661,-0.117683671,-0.237343458,-0.138204312,-0.126895569,-0.127080841,-0.028370238,3.331792002,2.695338099,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.132168285,-0.121200112,-0.121793854,-0.117288942,-0.12619813,-0.19553799,-0.488353547,1.454923375,-0.10921869,-0.159569877,-0.1619174,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,0.37240075,-0.055320849,-0.112747985,-0.122939669,-0.178535857,-0.14416996,0.264111613,-0.09729191,-0.134446813,-0.190354029,-0.183378896,-0.162319261,-0.024147545,-0.234621665,-0.079157353,-0.071834471,0.733511097,1.458848205,-0.134967248,1.824494895,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2008/04/07,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,-0.19908454,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,1.871950105,-0.267696748,-0.237593927,-0.218001746,-0.170086079,-0.145295861,5.31755933,-0.214293457,-0.155748504,-0.088868321,-0.178347691,-0.195397044,-0.132023669,1.602756163,-0.231859742,-0.060276398,-0.22647649,-0.117683671,-0.103049122,-0.138204312,-0.126895569,-0.127080841,-0.095800478,-0.357408098,-0.190749795,-0.205364399,1.10961628,-0.110582073,-0.068291644,-0.132713078,-0.138584185,-0.121793854,0.100936014,-0.05135995,-0.19553799,-0.488353547,1.63591511,-0.10921869,-0.159569877,-0.144496257,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,-0.469813347,1.530248661,0.163580559,-0.122939669,-0.178535857,-0.14416996,-0.081090904,1.132844146,-0.134446813,0.122143482,-0.183378896,-0.249964115,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.45707922,0.387343772,-0.134967248,-0.265936905,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2008/04/21,-0.082659443,-0.130485729,-0.165848098,0.306055669,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,-0.202278588,-0.139782736,-0.124788757,-0.171017742,-0.197529694,0.107963737,-0.083501058,-0.181840622,-0.174510259,0.409975376,-0.237593927,-0.218001746,-0.170086079,-0.115085534,-0.340060754,-0.214293457,18.84961702,-0.088868321,0.73120918,-0.195397044,-0.132023669,5.131109721,-0.231859742,-0.060276398,-0.22647649,-0.117683671,1.911365928,6.920992921,-0.126895569,-0.127080841,-0.081752512,0.128012968,-0.190749795,-0.205364399,0.139311691,-0.110582073,-0.068291644,-0.121817229,-0.138116871,-0.121793854,0.464644275,-0.069178564,-0.19553799,-0.488353547,4.786511978,-0.051423112,7.008446557,-0.110621812,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,-0.001916627,0.725974272,-0.01040408,-0.122939669,-0.178535857,-0.111947367,0.409360759,0.722798794,-0.105860571,-0.051466246,-0.183378896,-0.217125604,-0.129789164,0.738763325,-0.079157353,-0.071834471,0.5901993,1.776331001,-0.134967248,-0.168120863,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2008/05/07,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,-0.291524035,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,3.918410469,0.071139314,-0.237593927,-0.218001746,4.296101772,0.398490024,-0.340060754,-0.214293457,-0.155748504,-0.088868321,-0.178347691,-0.195397044,-0.132023669,-0.142789992,-0.231859742,-0.060276398,-0.22647649,-0.117683671,0.434128225,-0.138204312,-0.126895569,-0.127080841,-0.095800478,-0.114697565,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.132713078,-0.142089038,-0.121793854,-0.262772247,-0.12619813,-0.19553799,-0.488353547,1.937568002,-0.10921869,-0.159569877,-0.18441971,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,-0.469813347,-0.193196458,-0.128099571,-0.122939669,-0.178535857,-0.14416996,-0.279157922,-0.09729191,-0.134446813,-0.190354029,-0.183378896,-0.24316994,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.45707922,0.387343772,-0.134967248,-0.337368358,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2008/05/21,-0.082659443,-0.130485729,-0.165848098,0.092334704,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,0.306397017,-0.122599122,-0.15866319,-0.170503902,-0.271796094,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,1.189796651,-0.267696748,-0.237593927,-0.218001746,0.82240011,0.005755774,-0.340060754,-0.214293457,-0.155748504,-0.088868321,-0.178347691,-0.195397044,-0.132023669,-0.194382489,-0.231859742,-0.060276398,-0.05105167,-0.117683671,0.21030433,0.21475555,-0.126895569,-0.127080841,-0.095800478,0.128012968,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.132713078,-0.144191951,-0.121793854,-0.262772247,-0.12619813,-0.19553799,-0.488353547,1.837017038,-0.10921869,-0.159569877,-0.178370702,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,-0.469813347,0.036596224,-0.19462311,-0.122939669,-0.178535857,-0.14416996,-0.279157922,-0.09729191,-0.134446813,-0.190354029,-0.183378896,-0.249964115,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.291719453,0.585770519,-0.134967248,-0.358604735,-0.132231389,-0.156198835,-0.128607861,2.261600467,-0.244087344
2008/06/07,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,-0.340562059,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,-0.174510259,-0.267696748,-0.237593927,-0.218001746,-0.170086079,-0.235926842,-0.340060754,-0.214293457,-0.155748504,-0.088868321,-0.178347691,-0.195397044,-0.132023669,-0.194382489,-0.231859742,-0.060276398,-0.16800155,-0.117683671,-0.237343458,-0.138204312,-0.126895569,-0.127080841,-0.095800478,-0.357408098,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.132713078,-0.146294863,-0.121793854,-0.262772247,-0.12619813,-0.19553799,-0.488353547,0.630405471,-0.10921869,-0.159569877,-0.195307925,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,-0.469813347,-0.193196458,-0.235560672,-0.122939669,-0.178535857,-0.14416996,-0.279157922,-0.09729191,-0.134446813,-0.190354029,-0.183378896,-0.249964115,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.291719453,-0.20793647,-0.134967248,-0.377910533,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
2008/06/21,-0.082659443,-0.130485729,-0.165848098,-0.157006422,-0.113390341,-0.492117464,-0.091110617,-0.134672834,-0.136274211,-0.233279447,-0.198122883,-0.191737994,-0.194892727,-0.122599122,-0.15866319,-0.170503902,-0.336428586,-0.139782736,-0.124788757,-0.171017742,-0.197529694,-0.099590588,-0.083501058,-0.181840622,-0.174510259,-0.267696748,-0.237593927,-0.218001746,-0.004671714,-0.115085534,-0.340060754,-0.214293457,-0.155748504,-0.088868321,0.276430744,-0.195397044,-0.132023669,-0.194382489,-0.231859742,-0.060276398,0.095135679,-0.117683671,-0.147813901,-0.138204312,-0.126895569,-0.127080841,-0.095800478,0.208916479,-0.190749795,-0.205364399,-0.112523088,-0.110582073,-0.068291644,-0.132713078,-0.146178034,-0.121793854,-0.262772247,-0.12619813,-0.19553799,-0.488353547,0.797990411,-0.10921869,-0.159569877,-0.189258917,-0.19255991,-0.189402319,-0.124727662,-0.200075035,-0.332884107,-0.243821637,-0.237588017,-0.222493043,-0.084564295,-0.126852763,-0.469813347,0.266388907,-0.230443477,-0.122939669,-0.178535857,-0.14416996,-0.279157922,-0.09729191,-0.134446813,-0.190354029,-0.183378896,-0.248831752,-0.129789164,-0.234621665,-0.079157353,-0.071834471,-0.45707922,0.684983892,-0.134967248,-0.370831741,-0.132231389,-0.156198835,-0.128607861,-0.174589471,-0.244087344
